tissue,gene_symbol,pig_gene_id,human_gene_id,log2fc_pig,log2fc_human,p_pig,p_human,fdr_pig,fdr_human,passes_strict,passes_pig_anchored
Brain,FBH1,ENSSSCG00000030030,ENSG00000134452,1.9649077956640484,0.04525051257302319,1.545965508920039e-06,0.5173783912866083,1.0724329781525943e-05,0.7344982325245434,False,False
Brain,FBL,ENSSSCG00000030510,ENSG00000105202,0.7229850281586153,-0.7722048119945792,0.22963480828773697,0.071259375826366,0.2582744613123533,0.3115516519044098,False,False
Brain,FBLIM1,ENSSSCG00000003465,ENSG00000162458,1.3669910847289442,-2.2726884702803036,0.03373474241905716,0.03470959402827379,0.043155793369790266,0.23279687392619114,False,True
Brain,FBLN1,ENSSSCG00000000010,ENSG00000077942,1.997902436536945,-1.3473258525956586,6.015940501503549e-06,0.058915798362118785,2.5469069374295286e-05,0.28864517788991984,False,True
Brain,FBLN5,ENSSSCG00000002444,ENSG00000140092,2.3763560413634366,-0.48976859617591023,7.618824305869805e-07,0.15538388813100654,1.0724329781525943e-05,0.4258095019741383,False,False
Brain,FBN3,ENSSSCG00000013594,ENSG00000142449,0.08999222739015714,-3.708774095591183,0.10515533501586952,0.08690134870484088,0.12475632946485708,0.3311897123501701,False,False
Brain,FBXL16,ENSSSCG00000008006,ENSG00000127585,1.3407229696814948,-0.3922461368068382,0.0010806043685362135,0.556502898287778,0.0017938176310697623,0.7605302526353876,False,False
Brain,FBXL17,ENSSSCG00000014190,ENSG00000145743,2.6495814639323245,0.3859374015367612,1.776970987263304e-06,0.07898167998971292,1.108385653305486e-05,0.32094347161943604,False,False
Brain,FBXL18,ENSSSCG00000038526,ENSG00000155034,3.0569797256176554,0.4834983768629836,1.776970987263304e-06,0.3438026151159608,1.108385653305486e-05,0.6160281565605741,False,False
Brain,FBXL19,ENSSSCG00000028186,ENSG00000099364,0.8571752497486147,-0.7471462564641151,0.041408480659332746,0.13180862080518221,0.05223162752529586,0.39831484294110564,False,True
Brain,FBXL2,ENSSSCG00000039802,ENSG00000153558,1.7982958952971635,0.08837208668423548,0.00014501124090495187,0.6518286305951221,0.00031118381254976053,0.8262383234554596,False,False
Brain,FBXL20,ENSSSCG00000017506,ENSG00000108306,3.2519265842126317,0.18335297679690868,1.3439779205025539e-06,0.4686209419239339,1.0724329781525943e-05,0.702402713056562,False,False
Brain,FBXL22,ENSSSCG00000038786,ENSG00000197361,1.9855371975898806,-0.046203987042753525,0.00014887857182086138,0.9111193337480301,0.0003192082813174298,0.9752566767535954,False,False
Brain,FBXL3,ENSSSCG00000009472,ENSG00000005812,3.019303421231575,0.33014214452660806,1.3439779205025539e-06,0.11550349758540995,1.0724329781525943e-05,0.3786875512162915,False,False
Brain,FBXL5,ENSSSCG00000008740,ENSG00000118564,2.436694461179177,0.4806514398834366,2.7824011134397003e-05,0.01996317500506259,7.782612979856561e-05,0.18168236007253305,False,False
Brain,FBXL6,ENSSSCG00000005909,ENSG00000182325,1.0972200864217871,-0.23636504068090902,7.275733026046537e-05,0.22681311093962814,0.0001701307769445746,0.5033193404634203,False,False
Brain,FBXL8,ENSSSCG00000002793,ENSG00000135722,1.1134443908574925,0.3483093317063763,0.01756497859870556,0.334681988432335,0.023612403881341795,0.609695108294059,False,False
Brain,FBXO10,ENSSSCG00000005350,ENSG00000147912,1.4814003111556286,-0.08756804905526462,0.0004303292524094245,0.7195941737425546,0.0007848925241437685,0.8685957733370459,False,False
Brain,FBXO11,ENSSSCG00000029485,ENSG00000138081,2.7425696063129315,0.1692646976037228,2.4591226654472306e-05,0.23286651271497222,7.386249257974527e-05,0.5099490484703239,False,False
Brain,FBXO15,ENSSSCG00000004873,ENSG00000141665,2.483570413100904,0.29995742528776914,1.462009151456343e-05,0.251300639277018,5.134623472470942e-05,0.5294076231321362,False,False
Brain,FBXO17,ENSSSCG00000038805,ENSG00000269190,1.7382603342813012,-0.07769261890179266,0.00016225381068586285,0.7794062478361017,0.000342780065758872,0.9023638096541939,False,False
Brain,FBXO4,ENSSSCG00000016865,ENSG00000151876,2.868867283392038,-0.337148719071583,1.1541169538382893e-06,0.05831831538779286,1.0724329781525943e-05,0.2882256785601627,False,False
Brain,FBXO40,ENSSSCG00000011885,ENSG00000163833,3.3599758144071616,2.949040871606136,6.863083174881949e-06,2.2570799084968046e-06,2.830312813443052e-05,0.002815314696219663,True,True
Brain,FBXO41,ENSSSCG00000008302,ENSG00000163013,1.5930234741851528,-0.19898309538442005,7.275733026046537e-05,0.6468255182702662,0.0001701307769445746,0.8230494373988572,False,False
Brain,FBXO42,ENSSSCG00000024794,ENSG00000037637,1.6788918222614884,-0.15978917513087051,4.012301534306361e-05,0.40136664370331987,0.00010313213250097222,0.6540886845459066,False,False
Brain,FBXO45,ENSSSCG00000033030,ENSG00000174013,2.8833414674957467,0.08851102339048147,4.5262349060500754e-05,0.5759095409157022,0.00011368747742209669,0.7747453116020905,False,False
Brain,FBXO46,ENSSSCG00000038367,ENSG00000177051,0.8154827669947805,-1.0007857339688968,0.013952863020725893,0.050056293306976515,0.019037036039032684,0.2720924875836741,False,True
Brain,FBXO47,ENSSSCG00000036532,ENSG00000204952,3.2302470847924143,-0.49193150888417164,1.8773509980870066e-05,0.6503116109398979,6.141108165191698e-05,0.8251538240185007,False,False
Brain,FBXO48,ENSSSCG00000008347,ENSG00000204923,2.5933271803428317,0.29492483502824024,0.0004791464345873001,0.1595236380613881,0.0008617037633075303,0.4294866398167449,False,False
Brain,FBXO7,ENSSSCG00000000156,ENSG00000100225,0.7519591482161994,0.18664489624802014,0.19875323817131574,0.5295206607593176,0.22719425591207976,0.7436402420307402,False,False
Brain,FBXO8,ENSSSCG00000009702,ENSG00000164117,2.328969355171451,0.05442524605396279,3.554072385832629e-05,0.7884056373068289,9.353808652586929e-05,0.9082986294045889,False,False
Brain,FBXO9,ENSSSCG00000002629,ENSG00000112146,1.7668096279413172,0.5066340143901717,0.0033526381692536708,0.04079872916809376,0.0050573350860265475,0.24747041152607924,False,True
Brain,FBXW11,ENSSSCG00000023307,ENSG00000072803,2.390156747586393,0.2711345773597979,2.7824011134397003e-05,0.1676208148159334,7.782612979856561e-05,0.4389929317345212,False,False
Brain,FBXW4,ENSSSCG00000010566,ENSG00000107829,1.0405064491352138,0.11813310355009701,0.0023255957967813754,0.6562347877231671,0.0036144278527634128,0.8297631325106114,False,False
Brain,FCHSD2,ENSSSCG00000014820,ENSG00000137478,2.6043884386384413,-0.7468072902037323,1.1675009055544352e-06,0.13018519827005828,1.0724329781525943e-05,0.39724264535319453,False,True
Brain,FCMR,ENSSSCG00000015656,ENSG00000162894,4.261344134199324,-2.2632267984709147,1.2049112949441955e-07,0.007677821505432919,1.0724329781525943e-05,0.12022697482879792,False,True
Brain,FCRL5,ENSSSCG00000026210,ENSG00000143297,1.3648617780480117,-0.046589478695472086,0.006259168760501845,0.8058818143846558,0.009021736601647663,0.9179767738044664,False,False
Brain,FCRL6,ENSSSCG00000006397,ENSG00000181036,1.8186826345664253,-1.7344373663101484,0.09624945013338244,0.06759187250812504,0.11486402012888515,0.30654648623898284,False,False
Brain,FCRLA,ENSSSCG00000030246,ENSG00000132185,2.8434090627379094,-2.01089954084413,0.007908814199439666,0.09256342404232969,0.011232917321215542,0.34152885888971957,False,True
Brain,FCRLB,ENSSSCG00000006348,ENSG00000162746,0.0,-0.13584881356952638,1.0,0.6617681053329615,1.0,0.8336139798749944,False,False
Brain,FCSK,ENSSSCG00000025425,ENSG00000157353,2.540119509223468,0.030621589785645425,1.3439779205025539e-06,0.8765504055674658,1.0724329781525943e-05,0.9593478265349439,False,False
Brain,FDFT1,ENSSSCG00000026044,ENSG00000079459,1.1916786336674885,-0.07511257453324144,0.0015945332042524266,0.6377320783042607,0.002556786853862342,0.8154511361036088,False,False
Brain,FDPS,ENSSSCG00000006512,ENSG00000160752,1.272626471374887,0.10057700191056176,0.008636996889166077,0.5289021306752124,0.01216558556932783,0.7433031258174925,False,False
Brain,FDX1,ENSSSCG00000035945,ENSG00000137714,1.874129408070383,-0.0007321689575753082,0.002551055390539797,0.9973339133115291,0.003937041154266058,1.0,False,False
Brain,FDXACB1,ENSSSCG00000021871,ENSG00000255561,1.872551844205121,-0.05784824906349563,0.0009786590600075124,0.7774632669733754,0.0016354684224505985,0.9014154419827086,False,False
Brain,FDXR,ENSSSCG00000017227,ENSG00000161513,1.3763695394079767,-0.5483340601275288,0.00034894085348282283,0.017726491234854754,0.0006607190205714467,0.17264546246964604,False,True
Brain,FECH,ENSSSCG00000004541,ENSG00000066926,1.9703015182288568,0.10515977228602885,2.4591226654472306e-05,0.5585653040174771,7.386249257974527e-05,0.761933178917861,False,False
Brain,FEM1A,ENSSSCG00000037153,ENSG00000141965,1.6512088508827087,-0.17533433695055758,1.690108621052433e-05,0.5099318420457849,5.6049902652093314e-05,0.7301014422548028,False,False
Brain,FEM1C,ENSSSCG00000014217,ENSG00000145780,2.439085519106299,-0.06559565344365434,3.078459712029635e-06,0.8908352887920437,1.53717618042307e-05,0.966222596233654,False,False
Brain,FER,ENSSSCG00000027074,ENSG00000151422,2.6921418250150335,-0.6410143578850842,2.0409570114084342e-06,0.17960773502649727,1.1879131594395124e-05,0.4505345886525573,False,True
Brain,FGD5,ENSSSCG00000011598,ENSG00000154783,1.7009387185953175,-0.6874808548545158,1.3439779205025539e-06,0.036654883337012605,1.0724329781525943e-05,0.23676697698130122,False,True
Brain,FGD6,ENSSSCG00000000901,ENSG00000180263,2.206020217089423,0.07080593383264912,1.545965508920039e-06,0.8710121893551566,1.0724329781525943e-05,0.9560650873405673,False,False
Brain,FGF1,ENSSSCG00000024954,ENSG00000113578,3.5622752556317026,0.7068698662549906,7.618824305869805e-07,0.2491097578415709,1.0724329781525943e-05,0.5270171106399543,False,True
Brain,FGF10,ENSSSCG00000016878,ENSG00000070193,2.3949997468732267,1.099334776984137,0.0008009524651495562,0.14363990861119175,0.001367190239827692,0.4101664152497075,False,True
Brain,FGF11,ENSSSCG00000051794,ENSG00000161958,1.272515039667689,-1.9259284653391275,0.000129505010973516,0.05378236713585455,0.00028162260521114675,0.2797546041516769,False,True
Brain,FGF12,ENSSSCG00000038584,ENSG00000114279,2.7078001050189076,0.11440450442046199,2.7824011134397003e-05,0.5583688737230056,7.782612979856561e-05,0.761933178917861,False,False
Brain,FGF14,ENSSSCG00000009527,ENSG00000102466,2.3405440231324905,-0.2970941126304775,1.690108621052433e-05,0.3677838294350639,5.6049902652093314e-05,0.6311212423514239,False,False
Brain,FGF17,ENSSSCG00000009609,ENSG00000158815,2.8968316451422997,0.061111193781720696,0.11970711515368479,0.8635178645840605,0.140462103296023,0.9525499413587756,False,False
Brain,FGF18,ENSSSCG00000016997,ENSG00000156427,1.035798099619424,-1.0642652291932815,0.09369261949324817,0.06921150102094926,0.11202703784456271,0.30755603604014536,False,False
Brain,FGF19,ENSSSCG00000012871,ENSG00000162344,0.11889527955771317,-1.274907527160796,0.7673521940273281,0.37541560937205326,0.7931001342577397,0.6373295160240006,False,False
Brain,FGF2,ENSSSCG00000036213,ENSG00000138685,2.741857424131253,0.29837451469454973,0.0004314025176122196,0.6038709287797379,0.0007848925241437685,0.7921761619492331,False,False
Brain,FGF20,ENSSSCG00000006980,ENSG00000078579,3.4479781620292886,0.49686260796512527,0.0020782494819499295,0.22496342681813156,0.003276953312069775,0.5016359044656007,False,False
Brain,FGF21,ENSSSCG00000003140,ENSG00000105550,1.8243059221874454,-0.8597744196307994,1.4892809029705297e-05,0.3960680016938505,5.134623472470942e-05,0.6500757209729313,False,True
Brain,FGF22,ENSSSCG00000039236,ENSG00000070388,1.4717309188877972,0.641853757100067,0.0033526381692536708,0.08105535930057302,0.0050573350860265475,0.3249594881439684,False,True
Brain,FGF9,ENSSSCG00000009278,ENSG00000102678,2.882306657565972,0.23321098663592332,1.3424475922427324e-06,0.19318778078763765,1.0724329781525943e-05,0.4661542679546963,False,False
Brain,FGFBP1,ENSSSCG00000008741,ENSG00000137440,0.5908128605847566,0.27369038126801293,0.311365202695138,0.34659350708733416,0.34353899501372465,0.6160281565605741,False,False
Brain,FGG,ENSSSCG00000024314,ENSG00000171557,6.97414775363537,2.6303076147165516,6.192529812044334e-07,0.16018245228287473,1.0724329781525943e-05,0.4298908767792461,False,True
Brain,FGGY,ENSSSCG00000003828,ENSG00000172456,1.6478606001781995,0.008352656102612962,6.015940501503549e-06,0.9831893706266517,2.5469069374295286e-05,1.0,False,False
Brain,FGL1,ENSSSCG00000035335,ENSG00000104760,4.123398930350796,1.4473069329353025,0.08272542625474662,0.08316319883597784,0.09979046180769999,0.3292605413652617,False,True
Brain,FGR,ENSSSCG00000003578,ENSG00000000938,2.0332059376660263,-0.035480104535158256,2.7824011134397003e-05,0.9080796429512807,7.782612979856561e-05,0.9734998750344223,False,False
Brain,FH,ENSSSCG00000028178,ENSG00000091483,1.9929878788119753,0.5454970017990293,2.7824011134397003e-05,0.005169384260996558,7.782612979856561e-05,0.10129016019256344,False,True
Brain,FHDC1,ENSSSCG00000009011,ENSG00000137460,1.8558767833839889,-1.4056129425051105,7.823646099144425e-06,0.24703296794421595,3.161986557888554e-05,0.5246582528686531,False,True
Brain,FHIP1A,ENSSSCG00000020717,ENSG00000164142,2.646515425039538,0.08089490440162016,2.4376208759816815e-05,0.8498337547480233,7.386249257974527e-05,0.9458744467344169,False,False
Brain,FHIP2A,ENSSSCG00000010652,ENSG00000151553,3.582300421414689,0.16211615849142666,9.625792720809453e-07,0.36822497416071276,1.0724329781525943e-05,0.6317130258063111,False,False
Brain,FHIP2B,ENSSSCG00000009614,ENSG00000158863,0.9430577109449099,0.1892917176356541,0.006184288500397489,0.4143603151243581,0.008915523772240986,0.6625693139726171,False,False
Brain,FHIT,ENSSSCG00000035818,ENSG00000189283,1.9541840300911375,0.2908194348398023,3.525170214617298e-06,0.21633210652038778,1.6870779447832788e-05,0.4917663642438593,False,False
Brain,FHL1,ENSSSCG00000012699,ENSG00000022267,2.55526603294092,-0.025738097165211245,2.0409570114084342e-06,0.8950077303602513,1.1879131594395124e-05,0.9671904907375131,False,False
Brain,FHL2,ENSSSCG00000008147,ENSG00000115641,2.4355668420150414,0.7122147859658995,1.690108621052433e-05,0.08722101220957229,5.6049902652093314e-05,0.3319010047730801,False,True
Brain,FHL3,ENSSSCG00000003644,ENSG00000183386,0.27554966953465737,-0.8079879119220249,0.4340724061263982,0.0075070599640076644,0.46930983097733503,0.11975336069933211,False,False
Brain,FHL5,ENSSSCG00000004340,ENSG00000112214,3.640390715029222,-0.7379049684283798,1.914859819385805e-05,0.4818479510653504,6.141108165191698e-05,0.7129125297625579,False,True
Brain,FHOD3,ENSSSCG00000027935,ENSG00000134775,2.9862920779103996,-0.3830078070324483,1.3439779205025539e-06,0.13439146249997047,1.0724329781525943e-05,0.4005317754459002,False,False
Brain,FIBCD1,ENSSSCG00000005707,ENSG00000130720,-3.624933074106646,-1.280943837890627,2.74085664346556e-07,0.051626510624687566,1.0724329781525943e-05,0.2746032758848957,False,True
Brain,FILIP1,ENSSSCG00000004479,ENSG00000118407,2.371701734860402,-0.7293270762872697,3.1431386385228166e-05,0.09820482548662487,8.491354667773286e-05,0.351216158107478,False,True
Brain,FKBP2,ENSSSCG00000033757,ENSG00000173486,1.296049687453054,0.0035451903321139303,0.02040650260953151,0.993277859113002,0.02713977825734601,1.0,False,False
Brain,FKBP4,ENSSSCG00000000743,ENSG00000004478,1.3900905419856888,-0.21066517070506502,0.0027963421956640013,0.6794353159420582,0.004267201087572895,0.8443063028119026,False,False
Brain,FKBP5,ENSSSCG00000001549,ENSG00000096060,2.495407773263087,0.21349757570324404,4.612051730772041e-06,0.7721237509745464,2.0683767049028598e-05,0.8974787647411233,False,False
Brain,FKBP6,ENSSSCG00000007702,ENSG00000077800,0.0,-1.7499315144995584,1.0,0.48200635181561624,1.0,0.7129125297625579,False,False
Brain,FKBP7,ENSSSCG00000015999,ENSG00000079150,1.0337292910320037,-1.4358048410266646,0.520512324320237,0.07176817628655828,0.5549907047773467,0.3124355403319731,False,False
Brain,FKBP8,ENSSSCG00000013905,ENSG00000105701,0.7009918401331896,0.026212468236110627,0.35656613789525504,0.9340344469595001,0.38950635466228606,0.9863498639237949,False,False
Brain,FKBP9,ENSSSCG00000021250,ENSG00000122642,1.6590599178264058,0.23136294195821114,0.0015945332042524266,0.32224032179109097,0.002556786853862342,0.5988238331685314,False,False
Brain,FKRP,ENSSSCG00000003103,ENSG00000181027,1.7276212542145037,0.22620416737672075,1.690108621052433e-05,0.38190612920304134,5.6049902652093314e-05,0.6419419216449055,False,False
Brain,FKTN,ENSSSCG00000005426,ENSG00000106692,2.8941860006209765,0.0413527580514244,2.7824011134397003e-05,0.8282912538505218,7.782612979856561e-05,0.9311745321524716,False,False
Brain,FLACC1,ENSSSCG00000016105,ENSG00000155749,0.9330099042086272,-0.26281592574198975,0.03260570146604897,0.6792883935806617,0.041883246176999574,0.8443063028119026,False,False
Brain,FLI1,ENSSSCG00000015237,ENSG00000151702,3.9248746315461127,-0.6355381849675024,1.545965508920039e-06,0.025570831670190922,1.0724329781525943e-05,0.19752082048645928,False,True
Brain,FLII,ENSSSCG00000039324,ENSG00000177731,1.0849865872691438,-0.046688480317971855,0.00034894085348282283,0.7278506278649135,0.0006607190205714467,0.8739111244095087,False,False
Brain,FLNB,ENSSSCG00000011471,ENSG00000136068,1.9098388927256578,0.07655724011481752,3.525170214617298e-06,0.7688263117359735,1.6870779447832788e-05,0.8960861014238184,False,False
Brain,FLNC,ENSSSCG00000016578,ENSG00000128591,1.0802285664226032,-0.5214051165781878,0.027311283474374132,0.49804968193300203,0.03538600602487284,0.7230220848077037,False,True
Brain,FLRT1,ENSSSCG00000013044,ENSG00000126500,1.3171056662518836,-0.124990884049562,0.007953554747067543,0.7024071247608232,0.011253753739470806,0.8575301466049196,False,False
Brain,FLT3,ENSSSCG00000009314,ENSG00000122025,2.4559253204664366,0.26901444855790113,2.3423968520412368e-06,0.23704524230850793,1.281640382860282e-05,0.5150492590919304,False,False
Brain,FLVCR1,ENSSSCG00000015590,ENSG00000162769,3.0650495698235676,-0.31728007759957744,1.1675009055544352e-06,0.3746952754939769,1.0724329781525943e-05,0.6372629259423807,False,False
Brain,FMO1,ENSSSCG00000015268,ENSG00000010932,3.573781941790834,-1.1704941242534914,2.0409570114084342e-06,0.06874304579510003,1.1879131594395124e-05,0.307246290301551,False,True
Brain,FMO2,ENSSSCG00000015267,ENSG00000094963,6.109014047652491,-0.0029192644244254028,9.92874162748674e-07,0.9956470630493934,1.0724329781525943e-05,1.0,False,False
Brain,FMO3,ENSSSCG00000023472,ENSG00000007933,4.573887894269384,0.2721393334784308,0.02363201423534553,0.604905504270536,0.030946615271546605,0.7928064611215133,False,False
Brain,FMO4,ENSSSCG00000015266,ENSG00000076258,1.263979010489507,0.3405769355121505,0.09369261949324817,0.4132803486537837,0.11202703784456271,0.6615589659072392,False,False
Brain,FMO5,ENSSSCG00000006702,ENSG00000131781,2.3903922235383703,1.0480307440435765,0.00020268264457169328,0.01727484497415635,0.0004164368911938304,0.1714883483177192,False,True
Brain,FMOD,ENSSSCG00000015270,ENSG00000122176,1.3224847236664652,-0.31940407796018155,0.26378552537105804,0.5276631113731294,0.29412040694411656,0.7422586710445167,False,False
Brain,FN1,ENSSSCG00000016174,ENSG00000115414,1.8709428891283573,-1.662768088641368,9.183500896034515e-05,0.051692186469180765,0.00020880469078620397,0.2746032758848957,False,True
Brain,FN3K,ENSSSCG00000017131,ENSG00000167363,1.4553981095804813,0.4311837595901829,5.102194460315925e-05,0.026060903136741437,0.00012574884931005825,0.19945384455880336,False,False
Brain,FN3KRP,ENSSSCG00000017134,ENSG00000141560,0.7499273681126218,0.1003465038989321,0.06938283372347505,0.47293424816567897,0.08477481397652804,0.7064284269646991,False,False
Brain,FNBP1,ENSSSCG00000005689,ENSG00000187239,2.141215818909859,0.029227650051121944,8.790331358651956e-07,0.9289412115183386,1.0724329781525943e-05,0.9838947252081317,False,False
Brain,FNBP4,ENSSSCG00000030610,ENSG00000109920,1.9938957336186465,-0.176496110908118,1.91658365716604e-05,0.6430471029149452,6.141108165191698e-05,0.8200431417039133,False,False
Brain,FNDC1,ENSSSCG00000004052,ENSG00000164694,0.9182162597709312,-1.9491609047373832,0.911022547295353,0.02209421609897736,0.9276294064080693,0.1862819140828097,False,False
Brain,FNDC11,ENSSSCG00000038651,ENSG00000125531,1.2347043669276976,-2.7743384025618036,0.032430941743088575,0.2408320704000564,0.041665911250775484,0.5190583441090609,False,True
Brain,FNDC3A,ENSSSCG00000022159,ENSG00000102531,3.2749851306778983,-0.020779119775755233,1.1675009055544352e-06,0.9371631820283453,1.0724329781525943e-05,0.9877029593751288,False,False
Brain,FNTB,ENSSSCG00000002281,ENSG00000257365,0.4598878433785495,0.003920427535808179,0.7799592659396515,0.9869628382821465,0.8041315572394341,1.0,False,False
Brain,FOS,ENSSSCG00000002383,ENSG00000170345,4.460511873087478,-1.0632974337236376,8.779984786969034e-07,0.07965413939328497,1.0724329781525943e-05,0.3222763423560746,False,True
Brain,FOSB,ENSSSCG00000031616,ENSG00000125740,2.646585921369285,1.8922236631458864,5.710449001267674e-07,0.05592830016160741,1.0724329781525943e-05,0.2822814070867373,False,True
Brain,FOSL1,ENSSSCG00000012967,ENSG00000175592,1.410687379603684,-3.1707315093010386,0.02932405289854165,0.29692385473906335,0.03784972166676742,0.5783696997302247,False,True
Brain,FOSL2,ENSSSCG00000032527,ENSG00000075426,2.9936320168359196,0.28689335474099475,1.545965508920039e-06,0.4500548929685293,1.0724329781525943e-05,0.6895928093898551,False,False
Brain,FOXA1,ENSSSCG00000037634,ENSG00000129514,1.982000876133519,0.557169799831378,0.004710736304071385,0.4033830350834102,0.006947755908566368,0.6555193264436227,False,True
Brain,FOXA3,ENSSSCG00000003092,ENSG00000170608,2.2226125751958836,-1.2066167208523213,0.0006467223826415083,0.30590499061789633,0.0011371813226874606,0.5850708599721104,False,True
Brain,FOXB1,ENSSSCG00000035244,ENSG00000171956,3.220339964128787,-0.6773291682361894,0.0013853396149134693,0.5286303660701799,0.00225860749676047,0.7430607117437176,False,True
Brain,FOXB2,ENSSSCG00000005279,ENSG00000204612,4.524299005826009,0.0,0.0008083809869770578,1.0,0.001376417581329226,1.0,False,False
Brain,FOXC1,ENSSSCG00000039756,ENSG00000054598,1.628295177438623,-0.33506173383673077,0.00014501124090495187,0.3480853063729873,0.00031118381254976053,0.6178369737258264,False,False
Brain,FOXC2,ENSSSCG00000029296,ENSG00000176692,1.3983388771534264,-0.6858995903139753,0.0019284841703442672,0.5971059066390162,0.003045296205701865,0.7878261433444449,False,True
Brain,FOXD1,ENSSSCG00000035878,ENSG00000251493,0.6983470080257832,0.03862559967615345,0.07834430407928474,0.9436780820474102,0.09461885773060934,0.9899692283286426,False,False
Brain,FOXD3,ENSSSCG00000032215,ENSG00000187140,0.4009106845825398,0.5783840670756609,0.711531417761122,0.4455687279906654,0.7422735417340764,0.6862821850467142,False,False
Brain,FOXE1,ENSSSCG00000005369,ENSG00000178919,-0.7889175838810882,-0.5864325859592222,0.6700988360899132,0.1262093056350332,0.7020842368607223,0.39338691590509184,False,False
Brain,FOXE3,ENSSSCG00000003884,ENSG00000186790,1.627458343203955,-1.290284701967611,0.04622784225873637,0.22251523771030213,0.05806601767186469,0.49821314814885176,False,True
Brain,FOXM1,ENSSSCG00000000739,ENSG00000111206,-0.44659564789665784,-1.8364967140951722,0.0027963421956640013,0.05621757828857291,0.004267201087572895,0.28295744294648634,False,False
Brain,FOXN2,ENSSSCG00000029593,ENSG00000170802,2.0956279461061635,0.004046449187351393,0.00011557114889934738,0.9920750646565961,0.00025442648515047506,1.0,False,False
Brain,FOXN3,ENSSSCG00000002429,ENSG00000053254,2.4683921900603063,-0.5585920289642563,3.554072385832629e-05,0.11369825743946999,9.353808652586929e-05,0.37609324374341213,False,True
Brain,FOXO3,ENSSSCG00000004387,ENSG00000118689,2.793112433261711,0.06259030958825634,1.3439779205025539e-06,0.8077314303279943,1.0724329781525943e-05,0.9187994003752354,False,False
Brain,FOXO4,ENSSSCG00000012399,ENSG00000184481,1.5353347565426845,0.7045652319391272,0.00022627958376108298,0.026296420887022328,0.00045775748228424486,0.20064088719608777,False,True
Brain,FOXO6,ENSSSCG00000035074,ENSG00000204060,-1.5276139131587378,-2.349670635723867,1.4892809029705297e-05,0.013152848067156742,5.134623472470942e-05,0.14906231025438887,False,True
Brain,FOXP1,ENSSSCG00000027675,ENSG00000114861,2.8836778840804778,-0.4908661823428333,1.3439779205025539e-06,0.19870912268010096,1.0724329781525943e-05,0.4717214663052825,False,False
Brain,FOXP2,ENSSSCG00000016639,ENSG00000128573,3.448165694217403,0.288151043335907,9.694053728401891e-07,0.6225521756769208,1.0724329781525943e-05,0.805219117840289,False,False
Brain,FOXP3,ENSSSCG00000012300,ENSG00000049768,1.3077603582931292,-0.29229606884831716,0.07372486128224262,0.40419395641585587,0.08924300106340832,0.6562589445910744,False,False
Brain,FOXQ1,ENSSSCG00000000991,ENSG00000164379,1.395717774753139,-0.46325624505316026,5.102194460315925e-05,0.1974014006383501,0.00012574884931005825,0.4701860827106545,False,False
Brain,FOXR1,ENSSSCG00000015101,ENSG00000176302,-1.004752420295842,-1.4057444846668545,0.7673521940273281,0.1258202999766826,0.7931001342577397,0.3932627181006634,False,False
Brain,FOXRED1,ENSSSCG00000030017,ENSG00000110074,0.7890838181898235,0.6186912756993226,0.11129012409268033,0.00020213013709741417,0.13140977738345358,0.020172587682321934,False,False
Brain,FPGT,ENSSSCG00000003783,ENSG00000254685,3.8130926936441925,0.49131692565497137,3.49025072178898e-07,0.16271372113617621,1.0724329781525943e-05,0.4329584794540629,False,False
Brain,FRA10AC1,ENSSSCG00000024359,ENSG00000148690,1.7971401451059612,0.2458308961451277,0.021972011385878277,0.39069187022623986,0.0290668973530044,0.646797093435632,False,False
Brain,FRMD3,ENSSSCG00000010962,ENSG00000172159,4.3104118136852065,-1.1935861117308604,1.545965508920039e-06,0.10832924497327724,1.0724329781525943e-05,0.3665487970157761,False,True
Brain,FRMD5,ENSSSCG00000004694,ENSG00000171877,2.0479696221952777,0.12371797011879725,3.525170214617298e-06,0.5447787402134026,1.6870779447832788e-05,0.7525550452336387,False,False
Brain,FRMD7,ENSSSCG00000023618,ENSG00000165694,3.1346111366779748,-0.28673691210844987,0.09624945013338244,0.5520447926659645,0.11486402012888515,0.757552710570017,False,False
Brain,FRMPD2,ENSSSCG00000010379,ENSG00000170324,1.6091613737825956,0.11282425604134201,0.05570537209551817,0.8151306733031408,0.06897513815301133,0.9221494085201832,False,False
Brain,FRMPD3,ENSSSCG00000012561,ENSG00000147234,-0.005297775575598968,-1.12382695043078,0.000589767526319807,0.050876021205690285,0.0010379520184584424,0.2736081609983105,False,False
Brain,FRMPD4,ENSSSCG00000030877,ENSG00000169933,4.347422382609425,0.16804183834112119,1.3439779205025539e-06,0.6361488617701858,1.0724329781525943e-05,0.8145267169964383,False,False
Brain,FRRS1,ENSSSCG00000006873,ENSG00000156869,2.987857373709007,-0.8833071785139254,1.776970987263304e-06,0.047580488243341566,1.108385653305486e-05,0.26657182223159553,False,True
Brain,FRRS1L,ENSSSCG00000038824,ENSG00000260230,2.8958807332643635,0.33140670626157814,4.612051730772041e-06,0.27335193581151834,2.0683767049028598e-05,0.553055729678742,False,False
Brain,FRS2,ENSSSCG00000000493,ENSG00000166225,2.9908319688200695,0.03335046834414906,1.3439779205025539e-06,0.9069906767178759,1.0724329781525943e-05,0.9730432014281134,False,False
